Year,Trimester,District,Neighbourhood,Average _rent,Price
3643,2020,3,Horta-Guinardo,Can Baro,average rent per surface (euro/m2),13.2
3644,2020,3,Horta-Guinardo,el Guinardo,average rent per surface (euro/m2),13.2
3645,2020,3,Horta-Guinardo,la Font d'en Fargues,average rent per surface (euro/m2),14.5
3646,2020,3,Horta-Guinardo,el Carmel,average rent per surface (euro/m2),12.3
3647,2020,3,Horta-Guinardo,la Teixonera,average rent per surface (euro/m2),11.9
3648,2020,3,Horta-Guinardo,Sant Genis dels Agudells,average rent per surface (euro/m2),10.9
3649,2020,3,Horta-Guinardo,Montbau,average rent per surface (euro/m2),12.1
3650,2020,3,Horta-Guinardo,la Vall d'Hebron,average rent per surface (euro/m2),12.4
3651,2020,3,Horta-Guinardo,Horta,average rent per surface (euro/m2),12.7
3652,2020,3,Nou Barris,Vilapicina i la Torre Llobeta,average rent per surface (euro/m2),13.1
3653,2020,3,Nou Barris,Porta,average rent per surface (euro/m2),12.8
3654,2020,3,Nou Barris,el Turo de la Peira,average rent per surface (euro/m2),11.7
3655,2020,3,Nou Barris,la Guineueta,average rent per surface (euro/m2),11.3
3656,2020,3,Nou Barris,Canyelles,average rent per surface (euro/m2),10.2
3657,2020,3,Nou Barris,les Roquetes,average rent per surface (euro/m2),11.8
3658,2020,3,Nou Barris,Verdun,average rent per surface (euro/m2),12.4
3659,2020,3,Nou Barris,la Prosperitat,average rent per surface (euro/m2),12.5
3660,2020,3,Nou Barris,la Trinitat Nova,average rent per surface (euro/m2),11.0
3661,2020,3,Nou Barris,Ciutat Meridiana,average rent per surface (euro/m2),9.9
3662,2020,3,Sant Andreu,la Trinitat Vella,average rent per surface (euro/m2),11.1
3663,2020,3,Sant Andreu,el Bon Pastor,average rent per surface (euro/m2),12.6
3664,2020,3,Sant Andreu,Sant Andreu,average rent per surface (euro/m2),12.7
3665,2020,3,Sant Andreu,la Sagrera,average rent per surface (euro/m2),12.4
3666,2020,3,Sant Andreu,el Congres i els Indians,average rent per surface (euro/m2),12.7
3667,2020,3,Sant Andreu,Navas,average rent per surface (euro/m2),12.6
3668,2020,3,Sant Marti,el Camp de l'Arpa del Clot,average rent per surface (euro/m2),13.7
3669,2020,3,Sant Marti,el Clot,average rent per surface (euro/m2),13.4
3670,2020,3,Sant Marti,el Parc i la Llacuna del Poblenou,average rent per surface (euro/m2),14.7
3671,2020,3,Sant Marti,la Vila Olimpica del Poblenou,average rent per surface (euro/m2),17.3
3672,2020,3,Sant Marti,el Poblenou,average rent per surface (euro/m2),15.2
3673,2020,3,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent per surface (euro/m2),16.5
3674,2020,3,Sant Marti,el Besos i el Maresme,average rent per surface (euro/m2),12.3
3675,2020,3,Sant Marti,Provencals del Poblenou,average rent per surface (euro/m2),14.2
3676,2020,3,Sant Marti,Sant Martíide Provencals,average rent per surface (euro/m2),11.7
3677,2020,3,Sant Marti,la Verneda i la Pau,average rent per surface (euro/m2),11.8
3678,2020,4,Ciutat Vella,el Raval,average rent (euro/month),787.0
3679,2020,4,Ciutat Vella,Gothic Quarter,average rent (euro/month),1003.9
3680,2020,4,Ciutat Vella,la Barceloneta,average rent (euro/month),875.0
3681,2020,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",average rent (euro/month),888.9
3682,2020,4,Eixample,Fort Pienc,average rent (euro/month),959.5
3683,2020,4,Eixample,la Sagrada Familia,average rent (euro/month),902.1
3684,2020,4,Eixample,la Dreta de l'Eixample,average rent (euro/month),1208.8
3685,2020,4,Eixample,l'Antiga Esquerra de l'Eixample,average rent (euro/month),1126.0
3686,2020,4,Eixample,la Nova Esquerra de l'Eixample,average rent (euro/month),1001.4
3687,2020,4,Eixample,Sant Antoni,average rent (euro/month),940.7
3688,2020,4,Sants-Montjuic,el Poble Sec,average rent (euro/month),810.2
3689,2020,4,Sants-Montjuic,la Marina de Port,average rent (euro/month),762.7
3690,2020,4,Sants-Montjuic,la Font de la Guatlla,average rent (euro/month),834.3
3691,2020,4,Sants-Montjuic,Hostafrancs,average rent (euro/month),842.9
3692,2020,4,Sants-Montjuic,la Bordeta,average rent (euro/month),817.4
3693,2020,4,Sants-Montjuic,Sants - Badal,average rent (euro/month),823.2
3694,2020,4,Sants-Montjuic,Sants,average rent (euro/month),850.3
3695,2020,4,Les Corts,les Corts,average rent (euro/month),1037.9
3696,2020,4,Les Corts,la Maternitat i Sant Ramon,average rent (euro/month),993.3
3697,2020,4,Les Corts,Pedralbes,average rent (euro/month),1577.1
3698,2020,4,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent (euro/month),1390.0
3699,2020,4,Sarria-Sant Gervasi,Sarria,average rent (euro/month),1338.4
3700,2020,4,Sarria-Sant Gervasi,les Tres Torres,average rent (euro/month),1729.5
3701,2020,4,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,average rent (euro/month),1286.0
3702,2020,4,Sarria-Sant Gervasi,Sant Gervasi - Galvany,average rent (euro/month),1307.1
3703,2020,4,Sarria-Sant Gervasi,el Putxet i el Farro,average rent (euro/month),1033.3
3704,2020,4,Gracia,Vallcarca i els Penitents,average rent (euro/month),1026.8
3705,2020,4,Gracia,el Coll,average rent (euro/month),790.4
3706,2020,4,Gracia,la Salut,average rent (euro/month),941.5
3707,2020,4,Gracia,la Vila de Gracia,average rent (euro/month),943.2
3708,2020,4,Gracia,el Camp d'en Grassot i Gracia Nova,average rent (euro/month),928.8
3709,2020,4,Horta-Guinardo,el Baix Guinardo,average rent (euro/month),845.6
3710,2020,4,Horta-Guinardo,Can Baro,average rent (euro/month),716.3
3711,2020,4,Horta-Guinardo,el Guinardo,average rent (euro/month),786.5
3712,2020,4,Horta-Guinardo,la Font d'en Fargues,average rent (euro/month),856.4
3713,2020,4,Horta-Guinardo,el Carmel,average rent (euro/month),651.4
3714,2020,4,Horta-Guinardo,la Teixonera,average rent (euro/month),679.0
3715,2020,4,Horta-Guinardo,Sant Genis dels Agudells,average rent (euro/month),671.7
3716,2020,4,Horta-Guinardo,Montbau,average rent (euro/month),798.3
3717,2020,4,Horta-Guinardo,la Vall d'Hebron,average rent (euro/month),817.1
3718,2020,4,Horta-Guinardo,Horta,average rent (euro/month),747.5
3719,2020,4,Nou Barris,Vilapicina i la Torre Llobeta,average rent (euro/month),751.8
3720,2020,4,Nou Barris,Porta,average rent (euro/month),723.6
3721,2020,4,Nou Barris,el Turo de la Peira,average rent (euro/month),681.3
3722,2020,4,Nou Barris,la Guineueta,average rent (euro/month),750.2
3723,2020,4,Nou Barris,Canyelles,average rent (euro/month),756.1
3724,2020,4,Nou Barris,les Roquetes,average rent (euro/month),651.3
3725,2020,4,Nou Barris,Verdun,average rent (euro/month),644.4
3726,2020,4,Nou Barris,la Prosperitat,average rent (euro/month),673.8
3727,2020,4,Nou Barris,la Trinitat Nova,average rent (euro/month),600.2
3728,2020,4,Nou Barris,Ciutat Meridiana,average rent (euro/month),514.1
3729,2020,4,Sant Andreu,la Trinitat Vella,average rent (euro/month),610.0
3730,2020,4,Sant Andreu,el Bon Pastor,average rent (euro/month),688.9
3731,2020,4,Sant Andreu,Sant Andreu,average rent (euro/month),794.0
3732,2020,4,Sant Andreu,la Sagrera,average rent (euro/month),766.6
3733,2020,4,Sant Andreu,el Congres i els Indians,average rent (euro/month),779.4
3734,2020,4,Sant Andreu,Navas,average rent (euro/month),846.3
3735,2020,4,Sant Marti,el Camp de l'Arpa del Clot,average rent (euro/month),817.7
3736,2020,4,Sant Marti,el Clot,average rent (euro/month),870.8
3737,2020,4,Sant Marti,el Parc i la Llacuna del Poblenou,average rent (euro/month),952.2
3738,2020,4,Sant Marti,la Vila Olimpica del Poblenou,average rent (euro/month),1332.4
3739,2020,4,Sant Marti,el Poblenou,average rent (euro/month),974.7
3740,2020,4,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent (euro/month),1392.6
3741,2020,4,Sant Marti,el Besos i el Maresme,average rent (euro/month),731.6
3742,2020,4,Sant Marti,Provencals del Poblenou,average rent (euro/month),859.9
3743,2020,4,Sant Marti,Sant Martíide Provencals,average rent (euro/month),807.4
3744,2020,4,Sant Marti,la Verneda i la Pau,average rent (euro/month),765.9
3745,2020,4,Ciutat Vella,el Raval,average rent per surface (euro/m2),13.1
3746,2020,4,Ciutat Vella,Gothic Quarter,average rent per surface (euro/m2),13.1
3747,2020,4,Ciutat Vella,la Barceloneta,average rent per surface (euro/m2),16.5
3748,2020,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",average rent per surface (euro/m2),14.2
3749,2020,4,Eixample,Fort Pienc,average rent per surface (euro/m2),13.5
3750,2020,4,Eixample,la Sagrada Familia,average rent per surface (euro/m2),13.7
3751,2020,4,Eixample,la Dreta de l'Eixample,average rent per surface (euro/m2),13.6
3752,2020,4,Eixample,l'Antiga Esquerra de l'Eixample,average rent per surface (euro/m2),13.9
3753,2020,4,Eixample,la Nova Esquerra de l'Eixample,average rent per surface (euro/m2),14.0
3754,2020,4,Eixample,Sant Antoni,average rent per surface (euro/m2),13.6
3755,2020,4,Sants-Montjuic,el Poble Sec,average rent per surface (euro/m2),14.0
3756,2020,4,Sants-Montjuic,la Marina de Port,average rent per surface (euro/m2),10.8
3757,2020,4,Sants-Montjuic,la Font de la Guatlla,average rent per surface (euro/m2),13.6
3758,2020,4,Sants-Montjuic,Hostafrancs,average rent per surface (euro/m2),14.0
3759,2020,4,Sants-Montjuic,la Bordeta,average rent per surface (euro/m2),12.5
3760,2020,4,Sants-Montjuic,Sants - Badal,average rent per surface (euro/m2),13.5
3761,2020,4,Sants-Montjuic,Sants,average rent per surface (euro/m2),13.5
3762,2020,4,Les Corts,les Corts,average rent per surface (euro/m2),14.4
3763,2020,4,Les Corts,la Maternitat i Sant Ramon,average rent per surface (euro/m2),13.7
3764,2020,4,Les Corts,Pedralbes,average rent per surface (euro/m2),15.1
3765,2020,4,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent per surface (euro/m2),11.6
3766,2020,4,Sarria-Sant Gervasi,Sarria,average rent per surface (euro/m2),16.2
3767,2020,4,Sarria-Sant Gervasi,les Tres Torres,average rent per surface (euro/m2),16.8
3768,2020,4,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,average rent per surface (euro/m2),14.9
3769,2020,4,Sarria-Sant Gervasi,Sant Gervasi - Galvany,average rent per surface (euro/m2),14.7
3770,2020,4,Sarria-Sant Gervasi,el Putxet i el Farro,average rent per surface (euro/m2),14.5
3771,2020,4,Gracia,Vallcarca i els Penitents,average rent per surface (euro/m2),14.5
3772,2020,4,Gracia,el Coll,average rent per surface (euro/m2),12.0
3773,2020,4,Gracia,la Salut,average rent per surface (euro/m2),12.8
3774,2020,4,Gracia,la Vila de Gracia,average rent per surface (euro/m2),14.8
3775,2020,4,Gracia,el Camp d'en Grassot i Gracia Nova,average rent per surface (euro/m2),13.6
3776,2020,4,Horta-Guinardo,el Baix Guinardo,average rent per surface (euro/m2),13.2
3777,2020,4,Horta-Guinardo,Can Baro,average rent per surface (euro/m2),12.6
3778,2020,4,Horta-Guinardo,el Guinardo,average rent per surface (euro/m2),12.7
3779,2020,4,Horta-Guinardo,la Font d'en Fargues,average rent per surface (euro/m2),12.5
3780,2020,4,Horta-Guinardo,el Carmel,average rent per surface (euro/m2),11.4
3781,2020,4,Horta-Guinardo,la Teixonera,average rent per surface (euro/m2),12.0
3782,2020,4,Horta-Guinardo,Sant Genis dels Agudells,average rent per surface (euro/m2),9.7
3783,2020,4,Horta-Guinardo,Montbau,average rent per surface (euro/m2),12.6
3784,2020,4,Horta-Guinardo,la Vall d'Hebron,average rent per surface (euro/m2),11.4
3785,2020,4,Horta-Guinardo,Horta,average rent per surface (euro/m2),12.1
3786,2020,4,Nou Barris,Vilapicina i la Torre Llobeta,average rent per surface (euro/m2),11.7
3787,2020,4,Nou Barris,Porta,average rent per surface (euro/m2),12.0
3788,2020,4,Nou Barris,el Turo de la Peira,average rent per surface (euro/m2),11.4
3789,2020,4,Nou Barris,la Guineueta,average rent per surface (euro/m2),10.7
3790,2020,4,Nou Barris,Canyelles,average rent per surface (euro/m2),9.5
3791,2020,4,Nou Barris,les Roquetes,average rent per surface (euro/m2),11.6
3792,2020,4,Nou Barris,Verdun,average rent per surface (euro/m2),12.2
3793,2020,4,Nou Barris,la Prosperitat,average rent per surface (euro/m2),12.1
3794,2020,4,Nou Barris,la Trinitat Nova,average rent per surface (euro/m2),11.9
3795,2020,4,Nou Barris,Ciutat Meridiana,average rent per surface (euro/m2),8.8
3796,2020,4,Sant Andreu,la Trinitat Vella,average rent per surface (euro/m2),10.9
3797,2020,4,Sant Andreu,el Bon Pastor,average rent per surface (euro/m2),10.7
3798,2020,4,Sant Andreu,Sant Andreu,average rent per surface (euro/m2),12.3
3799,2020,4,Sant Andreu,la Sagrera,average rent per surface (euro/m2),12.3
3800,2020,4,Sant Andreu,el Congres i els Indians,average rent per surface (euro/m2),12.6
3801,2020,4,Sant Andreu,Navas,average rent per surface (euro/m2),12.5
3802,2020,4,Sant Marti,el Camp de l'Arpa del Clot,average rent per surface (euro/m2),12.9
3803,2020,4,Sant Marti,el Clot,average rent per surface (euro/m2),13.1
3804,2020,4,Sant Marti,el Parc i la Llacuna del Poblenou,average rent per surface (euro/m2),13.8
3805,2020,4,Sant Marti,la Vila Olimpica del Poblenou,average rent per surface (euro/m2),16.8
3806,2020,4,Sant Marti,el Poblenou,average rent per surface (euro/m2),14.5
3807,2020,4,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent per surface (euro/m2),17.5
3808,2020,4,Sant Marti,el Besos i el Maresme,average rent per surface (euro/m2),11.7
3809,2020,4,Sant Marti,Provencals del Poblenou,average rent per surface (euro/m2),12.6
3810,2020,4,Sant Marti,Sant Martíide Provencals,average rent per surface (euro/m2),11.8
3811,2020,4,Sant Marti,la Verneda i la Pau,average rent per surface (euro/m2),11.6
3812,2021,1,Ciutat Vella,el Raval,average rent (euro/month),759.2
3813,2021,1,Ciutat Vella,Gothic Quarter,average rent (euro/month),929.6
3814,2021,1,Ciutat Vella,la Barceloneta,average rent (euro/month),808.9
3815,2021,1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",average rent (euro/month),879.4
3816,2021,1,Eixample,Fort Pienc,average rent (euro/month),918.0
3817,2021,1,Eixample,la Sagrada Familia,average rent (euro/month),887.1
3818,2021,1,Eixample,la Dreta de l'Eixample,average rent (euro/month),1176.7
3819,2021,1,Eixample,l'Antiga Esquerra de l'Eixample,average rent (euro/month),1040.2
3820,2021,1,Eixample,la Nova Esquerra de l'Eixample,average rent (euro/month),964.0
3821,2021,1,Eixample,Sant Antoni,average rent (euro/month),898.7
3822,2021,1,Sants-Montjuic,el Poble Sec,average rent (euro/month),781.6
3823,2021,1,Sants-Montjuic,la Marina de Port,average rent (euro/month),810.6
3824,2021,1,Sants-Montjuic,la Font de la Guatlla,average rent (euro/month),799.5
3825,2021,1,Sants-Montjuic,Hostafrancs,average rent (euro/month),778.4
3826,2021,1,Sants-Montjuic,la Bordeta,average rent (euro/month),807.6
3827,2021,1,Sants-Montjuic,Sants - Badal,average rent (euro/month),788.1
3828,2021,1,Sants-Montjuic,Sants,average rent (euro/month),829.1
3829,2021,1,Les Corts,les Corts,average rent (euro/month),990.3
3830,2021,1,Les Corts,la Maternitat i Sant Ramon,average rent (euro/month),927.3
3831,2021,1,Les Corts,Pedralbes,average rent (euro/month),1598.2
3832,2021,1,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent (euro/month),1531.7
3833,2021,1,Sarria-Sant Gervasi,Sarria,average rent (euro/month),1263.9
3834,2021,1,Sarria-Sant Gervasi,les Tres Torres,average rent (euro/month),1578.0
3835,2021,1,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,average rent (euro/month),1264.8
3836,2021,1,Sarria-Sant Gervasi,Sant Gervasi - Galvany,average rent (euro/month),1294.9
3837,2021,1,Sarria-Sant Gervasi,el Putxet i el Farro,average rent (euro/month),990.1
3838,2021,1,Gracia,Vallcarca i els Penitents,average rent (euro/month),959.0
3839,2021,1,Gracia,el Coll,average rent (euro/month),745.4
3840,2021,1,Gracia,la Salut,average rent (euro/month),859.1
3841,2021,1,Gracia,la Vila de Gracia,average rent (euro/month),910.6
3842,2021,1,Gracia,el Camp d'en Grassot i Gracia Nova,average rent (euro/month),865.3
3843,2021,1,Horta-Guinardo,el Baix Guinardo,average rent (euro/month),817.3
3844,2021,1,Horta-Guinardo,Can Baro,average rent (euro/month),741.1
3845,2021,1,Horta-Guinardo,el Guinardo,average rent (euro/month),791.7
3846,2021,1,Horta-Guinardo,la Font d'en Fargues,average rent (euro/month),795.0
3847,2021,1,Horta-Guinardo,el Carmel,average rent (euro/month),668.8
3848,2021,1,Horta-Guinardo,la Teixonera,average rent (euro/month),716.1
3849,2021,1,Horta-Guinardo,Sant Genis dels Agudells,average rent (euro/month),700.5
3850,2021,1,Horta-Guinardo,Montbau,average rent (euro/month),741.4
3851,2021,1,Horta-Guinardo,la Vall d'Hebron,average rent (euro/month),827.0
3852,2021,1,Horta-Guinardo,Horta,average rent (euro/month),747.4
3853,2021,1,Nou Barris,Vilapicina i la Torre Llobeta,average rent (euro/month),736.5
3854,2021,1,Nou Barris,Porta,average rent (euro/month),707.2
3855,2021,1,Nou Barris,el Turo de la Peira,average rent (euro/month),687.2
3856,2021,1,Nou Barris,la Guineueta,average rent (euro/month),691.6
3857,2021,1,Nou Barris,Canyelles,average rent (euro/month),762.5
3858,2021,1,Nou Barris,les Roquetes,average rent (euro/month),643.6
3859,2021,1,Nou Barris,Verdun,average rent (euro/month),631.6
3860,2021,1,Nou Barris,la Prosperitat,average rent (euro/month),671.8
3861,2021,1,Nou Barris,la Trinitat Nova,average rent (euro/month),605.0
3862,2021,1,Nou Barris,Ciutat Meridiana,average rent (euro/month),520.2
3863,2021,1,Sant Andreu,la Trinitat Vella,average rent (euro/month),625.1
3864,2021,1,Sant Andreu,el Bon Pastor,average rent (euro/month),658.9
3865,2021,1,Sant Andreu,Sant Andreu,average rent (euro/month),762.5
3866,2021,1,Sant Andreu,la Sagrera,average rent (euro/month),759.3
3867,2021,1,Sant Andreu,el Congres i els Indians,average rent (euro/month),756.9
3868,2021,1,Sant Andreu,Navas,average rent (euro/month),824.2
3869,2021,1,Sant Marti,el Camp de l'Arpa del Clot,average rent (euro/month),814.5
3870,2021,1,Sant Marti,el Clot,average rent (euro/month),853.6
3871,2021,1,Sant Marti,el Parc i la Llacuna del Poblenou,average rent (euro/month),927.5
3872,2021,1,Sant Marti,la Vila Olimpica del Poblenou,average rent (euro/month),1298.9
3873,2021,1,Sant Marti,el Poblenou,average rent (euro/month),928.5
3874,2021,1,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent (euro/month),978.4
3875,2021,1,Sant Marti,el Besos i el Maresme,average rent (euro/month),704.2
3876,2021,1,Sant Marti,Provencals del Poblenou,average rent (euro/month),976.7
3877,2021,1,Sant Marti,Sant Martíide Provencals,average rent (euro/month),794.6
3878,2021,1,Sant Marti,la Verneda i la Pau,average rent (euro/month),740.8
3879,2021,1,Ciutat Vella,el Raval,average rent per surface (euro/m2),12.8
3880,2021,1,Ciutat Vella,Gothic Quarter,average rent per surface (euro/m2),12.3
